long,lat,id,nombre,tipo,colectividad,telefono,fax,web,email,observaciones,calle_nombre,calle_altura,calle_cruce,piso,dpto,oficina,barrio,comuna,codigo_postal,codigo_postal_argentino
-58.3837493287889,-34.6087804073536,610,Casa Peruana de Cultura,Institución Cultural - Social,Peruana,4865-3376,,,casaperuanaweb@hotmail.com,,Av. Bernardino Rivadavia,1220,,,,,Monserrat,Comuna 1,,
-58.3826952074554,-34.616337952808,612,Agrupación de Danzas Afroperuanas Q'Kumbe,Institución Cultural - Social,Peruana,1559300951,,lizbarzola@yahoo.com,,,Chile,1177,,PB,10,,Monserrat,Comuna 1,1098,C1098AAW
-58.4725245404475,-34.6131841775453,352,El Pollón de Oro,Gastronomía,Peruana,,,,,,Artigas,1543,,,,,Villa Gral. Mitre,Comuna 11,1416,C1416AKK
-58.3887539071243,-34.6109696752742,621,Status,Gastronomía,Peruana,,,,,,virrey Cevallos,178,,,,,Monserrat,Comuna 1,1077,C1077AAD
-58.3859581709262,-34.6101199453836,622,Chan Chan,Gastronomía,Peruana,,,,,,hipolito yrigoyen,1386,,,,,Monserrat,Comuna 1,1086,C1086AAX
-58.3902295300676,-34.6139011526336,623,Delicias Peruanas,Gastronomía,Peruana,,,,,,Belgrano,1696,,,,,Monserrat,Comuna 1,1093,C1093AAR
-58.3791396896545,-34.6150679402499,624,La Rica Vicky 2,Gastronomía,Peruana,,,,,,Tacuari,593,,,,,Monserrat,Comuna 1,1071,C1071AAK
-58.3931540263929,-34.6260462176043,158,Agrupación de Danzas Folklóricas Raices del Peru,Institución Cultural - Social,Peruana,1559223334 / 1551341682,,,,,Sarandí 1460,1460,,,,,San cristobal,Comuna 3,,
-58.3782880643544,-34.6195484901093,148,Sabores del Perú,Gastronomía,Peruana,,,,,,Carlos Calvo,873,,,,,Constitucion,Comuna 1,1102,C1102AAQ
-58.4756643850014,-34.6303533992443,137,Tradiciones del Peru,Institución Cultural - Social,Peruana,,,,tradicionesdelperu@hotmail.com,,Gral. Venecio Flores,3321,,,,,Floresta,Comuna 10,,
-58.4702766839822,-34.6310693839976,127,Manos peruanas,Gastronomía,Peruana,,,,,,av Rivadavia,7446,,,,,Flores,Comuna 7,1406,C1406GMR
-58.4725585804671,-34.6131412132598,351,El Pollón de Oro,Gastronomía,Peruana,,,,,,Artigas,1543,,,,,Villa Gral. Mitre,Comuna 11,1416,C1416AKK
-58.4280809906927,-34.5871229599746,537,Asociación de Ex Combatientes Polacos (SPK),Institución Cultural - Social,Polaca,,,,,,Jorge Luis Borges,1818,,,,,Palermo,Comuna 14,1414,C1414DGF
-58.4209259494271,-34.5955539494504,533,Asociación Civil “Ognisko Polskie” (“El Hogar Polaco”),Institución Cultural - Social,Polaca,,,,,,Gorriti,3972,,,,,Palermo,Comuna 14,1172,C1172ACL
-58.4257718719133,-34.585665812793,536,Asociación Cultural Argentino Polaca,Institución Cultural - Social,Polaca,4899-0937,,www.acapweb.com.ar,info@acapweb.com.ar,,Jorge Luis Borges,2076,,,,,Palermo,Comuna 14,1425,C1425FFB
-58.4022458504183,-34.5797502285512,530,Embajada de Polonia,Embajada,Polaca,4808-1700,,http://buenosaires.msz.gov.pl/es/,,,A.M. de Aguado,2870,,,,,Palermo,Comuna 14,1425,C1425CEB
-58.4208758101125,-34.595550162843,535,Asociación Cultural Argentino Polaca (ACAP),Institución Cultural - Social,Polaca,,,,https://www.facebook.com/OgniskoPolskieElHogarPolaco/,,Gorriti,3972,,,,,Palermo,Comuna 14,1172,C1172ACL
-58.4258250803165,-34.5856925523942,534,Biblioteca Polaca Ignacio Domeyko,Institución Cultural - Social,Polaca,4774-7621,,http://bibliotecadomeyko.com.ar/wordpress/pl/,,,Jorge Luis Borges,2076,,,,,Palermo,Comuna 14,1425,C1425FFB
-58.4022363210919,-34.5798828621112,531,Consulado de Polonia,Consulado,Polaca,4808-1710 / 4808-1711,,,consulado.buenosaires@msz.gov.pl,,A.M. de Aguado,2870,,,,,Palermo,Comuna 14,1425,C1425CEB
-58.4258725872784,-34.5857177182804,532,Unión de Polacos en Argentina- UPRA,Institución Cultural - Social,Polaca,4774-7621 / 1558880401 / 4553-3642  / 1556512829,,lalkaw@yahoo.com.ar; heniekk47@gmail.com,secretaria@upranet.com.ar; acw_2004@hotmail.com,,Jorge Luis Borges,2076,,,,,Palermo,Comuna 14,1425,C1425FFB
-58.377157475187,-34.5969737151576,896,Embajada de Portugal,Embajada,Portuguesa,4312-3524,,,embpor@buenosaires.dgaccp.pt,,Maipú,942,,17,,,Retiro,Comuna 1,1006,C1006ACN
-58.3771573523816,-34.5970935056109,897,Consulado de Portugal,Consulado,Portuguesa,4312-3524 FAX 4311-2586,,www.embaixadaportugal.com.ar,seconsular@buenosaires.dgaccp.pt; seconsular_bs.as@ciudad.com.ar,,Maipú,942,,17,,,Retiro,Comuna 1,1006,C1006ACN
-58.4478808657549,-34.6278428798328,90,Club Portugues,Institución Cultural - Social,Portuguesa,,,www.clubportugues.com.ar,,,Av. Pedro Goyena,1468,,,,,Caballito,Comuna 6,1406,C1406GWQ
-58.4848743881821,-34.563323136773,235,Centro Patria Portuguesa,Institución Cultural - Social,Portuguesa,4543-9233,,http://ccpargentina.com.ar/centropatria.html,centropatriaportuguesa@ yahoo.com.ar,,Gral. Mariano Acha,3265,,,,,Villa Urquiza,Comuna 12,1430,C1430DVM
-58.3808656558368,-34.5917130884587,898,Embajada de Rumania,Embajada,Rumana,4326-5888 / 4322-8656,,,embarombue@rumania.org.ar,,Arroyo,962/970,,,,,Retiro,Comuna 1,,
-58.3809667943922,-34.5917182589659,899,Consulado de Rumania,Consulado,Rumana,4326-5888 / 4322-8656,,www.buenosaires.mae.ro,embarombue@rumania.org.ar,,Arroyo,962/970,,,,,Retiro,Comuna 1,,
-58.4087465894329,-34.5921675897193,824,Asociación Rumano Argentina  -AS. ROM. AR.,Institución Cultural - Social,Rumana,4832-2301 / 4826-1713,,www.geocities.com/asromar,ceopyd@fibertel.com.ar,,Güemes,2962,,,,,Recoleta,Comuna 2,1425,C1425BKB
-58.4719501381494,-34.5785742361373,356,Asociación Cristiana Ortodoxa Rumana en Argentina -A.C.O.R.A,Institución Religiosa,Rumana,4951-8723,,,acrora_03@hotmail.com,,Mariano Acha,1499,,1,A,,Villa Ortuzar,Comuna 15,1430,C1430DUC
-58.3699861742481,-34.625127233292,211,"Asociación Ortodoxa Rusa en la Argentina ""Hermandad San Sergio""",Institución Religiosa,Rusa,4361-4274,,www.iglesiarusa.org.ar,info@iglesiarusa.org.ar,,Brasil,315,,,,,San Telmo,Comuna 1,1154,C1154AAC
-58.4255803866597,-34.6136842527231,66,Casa de Rusia en Buenos Aires,Institución Cultural - Social,Rusa,4982-2442 / 4981-5596,,www.casaderusia.org,argentina@rs.gov.ru,,Av. RivadAvia,4266,,,,,Almagro,Comuna 5,1205,C1205AAP
-58.4243354074943,-34.6171022352409,67,Restaurante Molino Dorado,Gastronomía,Rusa,3528-8940,,facebook.com/pages/El-Molino-Dorado/226455604148444,,,Quito,4100,,,,,Almagro,Comuna 5,1212,C1212ABJ
-58.4983585833067,-34.6148445326787,100,Acociacion de Profesionales Universotarios de habla Ruso -APUR,Institución Cultural - Social,Rusa,,,https://www.facebook.com/AsociacionProfesionalesUniversitariosRusos,apur.ar2010@gmail.com,,Chivilcoy,2067,,2,B,,Monte Castro,Comuna 10,1417,C1417ATA
-58.3842145086352,-34.604037411022,691,Sadko,Institución Cultural - Social,Rusa,4794-8323,,,voldemardetan@yandex.ru,,Corrientes,1236,,,,,San Nicolas,Comuna 1,1043,C1043AAZ
-58.4774965825854,-34.5555064929677,228,Iglesia Ortodoxa Rusa en el Extranjero,Institución Religiosa,Rusa,4541-7691,,www.synod.com,episkop.ioann@gmail.com,,Núñez,3541,,,,,Saavedra,Comuna 12,1430,C1430AMC
-58.4144592358911,-34.5913480933928,538,Iglesia Ortodoxa Rusa del Patriarcado de Moscú.,Institución Religiosa,Rusa,4823-6534,,southamerica.cerkov.ru,secrdiocese@mail.ru,,Bulnes,1743,,,,,Palermo,Comuna 14,1425,C1425DKC
-58.5185193175458,-34.6192656948512,103,Systema Sudamerica,Institución Cultural - Social,Rusa,,,systemasudamerica.com,info@systemasudamerica.com,,lope de Vega,2376,,,,,Villa Real,Comuna 10,1417,C1417COU
-58.3942575254761,-34.6059778031034,349,De Rusia Con Amor,Gastronomía,Rusa,4953-8590,,https://www.facebook.com/derusiaconamor/,,,Sarmiento,1940,,,,,Balvanera,Comuna 3,1044,C1044AAD
-58.4432345771836,-34.5505340190134,757,Representación Comercial de la Federación de Rusia en la República Argentina,Institución Política,Rusa,4787-0225,4487-0344,,rcomrusia@gmail.com,,Dragones,2350,,,,,Belgrano,Comuna 13,1428,C1428AZL
-58.461243950057,-34.5621294709216,758,La Comideria,Gastronomía,Rusa,4781-0996,,facebook.com/La-Comideria-358415117663022/,,,olazabal,2734,,,,,Belgrano,Comuna 13,1428,C1428DHW
-58.3885382673016,-34.5909185095199,826,Consulado de Ruisa,Consulado,Rusa,4812-1794,4812-1794,argentina.mid.ru,consulrusoarg@gmail.com,,Guido,1677,,,,,Recoleta,Comuna 2,1016,C1016AAC
-58.3883588679922,-34.5906091963433,825,Embajada de la Federación de Rusia en la República Argentina,Embajada,Rusa,4813-1552/8039,4815-6293,argentina.mid.ru,argentina@mid.ru; embrusia@gmail.com,,Rodriguez Peña,1741,,,,,Recoleta,Comuna 2,1021,C1021ABK
-58.3894835472174,-34.5915853214045,784,Embajada del Salvador,Embajada,Salvadoreña,4813-2525,,www.embajadaelsalvador.com.ar,embajadasv@gmail.com,,Rodriguez Peña,1627,,3,,,Recoleta,Comuna 2,1021,C1021ABI
-58.4240090973134,-34.6006719505188,68,Asociación de Residentes Senegaleses en Argentina,Institución Cultural - Social,Senegalesa,3559-5703 /1567631410,,http://www.sunuarsa.com.ar,moustafass@hotmail.com; ascivil.senegalesa@gmail.com,,Gascón,878,,,D,,Almagro,Comuna 5,1181,C1181ACP
-58.3919322926129,-34.5970392558483,828,Consulado de Serbia,Consulado,Serbia,4812-9133 / 4813-3445 / 4813-3446 / 4811-2860,,,Consuladoserbia@fibertel.com.ar,,M.T.de Alvear,1705,,,,,Recoleta,Comuna 2,1060,C1060AAG
-58.3920174161725,-34.5970422680567,827,Embajada de Serbia,Embajada,Serbia,4812-9133 / 4813-3445 / 4813-3446 / 4811-2860,,,ebajserbia@fibertel.com.ar; despachoserbia@fibertel.com.ar,,M.T.de Alvear,1705,,,,,Recoleta,Comuna 2,1060,C1060AAG
-58.3871028505013,-34.6314387380895,149,Iglesia ortodoxa catolica serbia Rodjenje Presvete Majke Bogorodice,Institución Religiosa,Serbia,,,,spc.buenosaires@gmail.com,,15 de noviembre,1536,,,,,Constitucion,Comuna 1,1130,C1130ABJ
-58.3734546166696,-34.627540368293,368,Iglesia ortodoxa catolica serbia San Saba,Institución Religiosa,Serbia,4307-7751,,,spc.buenosaires@gmail.com,,Peru,1656,,,,,Barracas,Comuna 4,1141,C1141ACJ
-58.3933386408008,-34.5979443165354,829,Embajada de Siria,Embajada,Siria,4813-2113 / 4813-5438,,,Embajadasiria@speedy.com.ar,,Av. Callao,956,,,,,Recoleta,Comuna 2,1023,C1023AAP
-58.4283679575811,-34.5934095967609,539,Iglesia Catolica Apostolica Ortodoxa del Patriarcado de Antioquia,Institución Religiosa,Siria,4776-0208,,,arzobispado@acoantioquena.com,,Av.Raul Scalabrini Ortiz,1261,,,,,Palermo,Comuna 14,1414,C1414DNM
-58.444135256057,-34.6214342800428,91,Asociación Cultural Siria,Institución Cultural - Social,Siria,4308-3850,,,culturalsiria@gmail.com,,Rivadavia,5581,,,,,Caballito,Comuna 6,1424,C1424CEK
-58.4778214743667,-34.6291044753304,139,Fearab Argentina,Institución Cultural - Social,Siria,4611-2087,,,presidencia@fearab.org.ar,,Bogota,3449,,,,,Floresta,Comuna 10,1407,C1407ESC
-58.4659344855069,-34.5809774635613,357,Iglesia Siriana Ortodoxa de Antioquia,Institución Religiosa,Siria,1559941020,,,morchysostom@yahoo.com,,Tronador,1067,,,,,Villa Ortuzar,Comuna 15,1427,C1427CRU
-58.4813792699012,-34.6255696125323,138,FEIRA-Federacion de Entidades Islamicas de la Rep Arge -FEIRA,Institución Cultural - Social,Siria,1568042020,,,info@feira.org.ar,,Felipe Vallese,3614,,3,,,Floresta,Comuna 10,1407,C1407MHH
-58.3933412397093,-34.5979189196203,830,Consulado de Siria,Consulado,Siria,4813-2113 / 4813-5438,,,embajadasiria@speedy.com.ar,,Av. Callao,956,,,,,Recoleta,Comuna 2,1023,C1023AAP
-58.4080261168318,-34.624318896152,164,Centro Islámico de la Republica Argentina,Institución Religiosa,Siria,4931-3577,,,secretaria.cira@islam.com.ar,,Av. San Juan,3051,,,,,San Cristobal,Comuna 3,1233,C1233ABA
-58.3940909498722,-34.5917748844067,833,Diario Sirio libanes en Buenos Aires,Institución Cultural - Social,Siria,4803-4162,,,info@diraiosiriolibanes.org.ar,,Ayacucho,1496,,,,,Recoleta,Comuna 2,1111,C1111AAN
-58.3941098153974,-34.5917310115489,832,Fearab Buenos Aires,Institución Cultural - Social,Siria,1554663961 / 4362-4385,,,fearabuenosaires@gmail.com,,Ayacucho,1496,,,,,Recoleta,Comuna 2,1111,C1111AAN
-58.3941416666829,-34.59174986016,831,Presidente del Club Sirio-Libanés y Asociación Sirio Libanesa,Institución Cultural - Social,Siria,4806-3002 / 4544-6967,,,info@clubsiriolibanes.org.ar,,Ayacucho,1496,,,,,Recoleta,Comuna 2,1111,C1111AAN
-58.3753109149732,-34.5963392841048,901,Embajada de Sudáfrica,Embajada,Sudafricana,4317-2900,,,info.argentina@dirco.gov.za,,Marcelo T. de Alvear,590,,8,,,Retiro,Comuna 1,1058,C1058AAF
-58.3751526054735,-34.5963411541083,902,Consulado de Sudáfrca,Consulado,Sudafricana,4317-2900,,www.sudafrica.org.ar,info.argentina@dirco.gov.za,,Marcelo T. de Alvear,590,,8,,,Retiro,Comuna 1,1058,C1058AAF
-58.3792896519436,-34.6115079127111,626,"Instituto de Cultura Sueca ""August Strindberg""",Institución Educativa,Sueca,4334-2176,,www.cultura-sueca.com.ar,culturasueca@gmail.com,,Tacuarí,281,,4,D,,Monserrat,Comuna 1,1071,C1071AAE
-58.3664177083901,-34.6244149661475,214,Asociación Sueca de Beneficencia,Institución Cultural - Social,Sueca,49783079,,,adrianabergstrom@hotmail.com,,Azopardo,1428,,,,,San Telmo,Comuna 1,1107,C1107ADZ
-58.3664296396697,-34.624325349114,213,Iglesia Sueca en Buenos Aires -Svenska Kyrkan i Buenos Aires,Institución Religiosa,Sueca,4361-7304,,www.iglesiasueca.com.ar,iglesianordica@infovia.com.ar,,Azopardo,1428,,,,,San Telmo,Comuna 1,1107,C1107ADZ
-58.3664376114056,-34.6242503951001,212,Asociación Sueca,Institución Cultural - Social,Sueca,4978-3079,,,karin@clubsueco.com.ar; jorge@jedfo.com.ar,,Azopardo,1428,,1,,,San Telmo,Comuna 1,1107,C1107ADZ
-58.3642621987579,-34.6059310207527,580,Embajada de Suiza,Embajada,Sueca,4319-5100,,,ambassaden.buenos-aires@gov.se,,Olga Cossettini,731,,,,,Puerto Madero,Comuna 1,1107,C1107CDA
-58.364243777547,-34.6055486973033,581,Consulado de Suiza,Consulado,Sueca,4319-5100,,www.sweedenabroad.com/es-ES/Embassies/Buenos-Aires/,ambassaden.buenos-aires@gov.se,,Olga Cossettini,731,,,,,Puerto Madero,Comuna 1,1107,C1107CDA
-58.3810676721599,-34.5986107955585,903,Cámara de Comercio Sueco Argentina,Institución Profesional,Sueca,4342-8867,,www.ccsa.com.ar,,,C.PELLEGRINI,833,,3,A,,Retiro,Comuna 1,1009,C1009ABQ
-58.3791705821669,-34.5953414518516,905,Consulado de Suiza,Consulado,Suiza,4311-6491 / 4313-2998,,www.eda.admin.ch/buenosaires,ccrsudamerica@edea.admin.ch,,Av. Santa Fe,846,,12,,,Retiro,Comuna 1,1059,C1059ABP
-58.4622305942081,-34.5627153537012,761,"Iglesia Evangéliga Reformada de Buenos Aires ""IERBA""",Institución Religiosa,Suiza,4784-7121,,iglesiareformada-ba.blogspot.com,ierba@fibertel.org.ar,,Olazabal,2842,,,,,Belgrano,Comuna 13,1428,C1428DHX
-58.4908569836742,-34.6485963496486,195,Centro Valesano Buenos Aires,Institución Cultural - Social,Suiza,4683-2356,,,,,Escalada,1167,,,,,Mataderos,Comuna 9,1407,C1407LDW
-58.3730598953837,-34.5952739659109,907,Club Suizo de Buenos Aires,Institución Cultural - Social,Suiza,4312-2812,,www.clubsuizobaires.org.ar,clubsuizo@yahoo.com.ar,,Leandro N. Alem,1074,,10,,,Retiro,Comuna 1,1001,C1001AAS
-58.3730296551689,-34.5953520812171,906,Cámara de Comercio Suizo Argentina,Institución Profesional,Suiza,4311-7187,,www.suiza.org.ar,,,Av. Leandro N. Alem,1074,,10,,,Retiro,Comuna 1,1001,C1001AAS
-58.3792125584417,-34.5953451347864,904,Embajada de Suiza,Embajada,Suiza,4311-6491,,,ccrsudamerica@edea.admin.ch,,Av. Santa Fe,846,,12,,,Retiro,Comuna 1,1059,C1059ABP
-58.4361821521775,-34.5852988344647,548,Sunae Asian Cantina,Gastronomía,Tailandesa,4776-8122,,https://sunaeasiancantina.com/,reservas@sunaeasiancantina.com,,Humboldt,1626,,,,,Palermo,Comuna 14,1414,C1414CTP
-58.3730334702863,-34.5975231959377,908,Thaisu,Gastronomía,Tailandesa,5252-8424,,http://www.thaisu.com.ar/,,,Paraguay,406,,,,,Retiro,Comuna 1,1057,C1057AAD
-58.4321649320934,-34.5803455880141,546,Sudestada Restaurant,Gastronomía,Tailandesa,4776-3777,,,,,Guatemala,5602,,,,,Palermo,Comuna 14,1425,C1425BVJ
-58.3711033760582,-34.6005381139743,695,Green Curry,Gastronomía,Tailandesa,4312-8337,,http://www.greencurry.com.ar/,contacto@greencurry.com.ar,,Tucumán,271,,,,,San Nicolas,Comuna 1,1049,C1049AAE
-58.4272851391318,-34.5916817889559,547,Koh lanta,Gastronomía,Tailandesa,4831-0440,,http://www.kohlanta.com.ar/,info@kohlanta.com.ar,,Gorriti,4647,,,,,Palermo,Comuna 14,1414,C1414BJI
-58.4512005714349,-34.5564472870024,764,Lotus Neo Thai,Gastronomía,Tailandesa,4783-7993,,http://www.restaurantelotus.com.ar/,,,Arribeños,2265,,,,,Belgrano,Comuna 13,1428,C1428APC
-58.4542404335295,-34.5628153761947,763,Consulado de Tailandia,Consulado,Tailandesa,4780-0555 / 4783-6412,,www.thaiembargen.org,thaiembargen@fibertel.com.ar,,Vuelta de Obligado,1947,,12,,,Belgrano,Comuna 13,1428,C1428ADC
-58.4222854746292,-34.5940036299533,545,Phuket,Gastronomía,Tailandesa,4861-1679 / 4861-4772,,,,,Honduras,4169,,,,,Palermo,Comuna 14,1180,C1180ACI
-58.4543157449556,-34.5627187171271,762,Embajada de Tailandia,Embajada,Tailandesa,4780-0555 / 4783-6412,,,thaiembargen@fibertel.com.ar,,Vuelta de Obligado,1947,,12,,,Belgrano,Comuna 13,1428,C1428ADC
-58.3895546198142,-34.5982845549869,844,Centro de Lengua y Cultural Turca/ Centro de Díalogo Intercultural ALBA,Institución Cultural - Social,Turca,5811-4602 / 5811-4595 / 1527271280,,,info@dialogar.org.ar,,Paraguay,1591,,,,,Recoleta,Comuna 2,1061,C1061ABC
-58.4886399822871,-34.632183716305,183,Fundación de Amistad Argentino Turca,Institución Cultural - Social,Turca,4671-0632,,http://www.fundargentinoturca.com.ar/,info@fundargentinoturca.com.ar; BORS@DIALOGAR.ORG.AR,,Av. Avellaneda,4434,,,,,Velez Sarsfield,Comuna 10,1407,C1407EJY
-58.4455280994323,-34.5656449377837,549,Embajada / Consulado de Turquía,Embajada,Turca,4785-7203 / 4788-3239 / 4785-7203 / 4788-3239,,,embajada.buenosaires@mfa.gov.tr,,11 de septiembre,1382,,,,,Palermo,Comuna 14,1426,C1426BKN
-58.3735389815138,-34.5987534499503,683,Cámara de Comercio e Industria Argentino Ucrania,Institución Profesional,Ucraniana,4312-0073,,www.cauci.com.ar/index.php,cauci@arnetbiz.com.ar,,Av. Córdoba,456,,1,A,,San Nicolas,Comuna 1,1054,C1054AAQ
-58.4280499353781,-34.5842312290269,517,Unión de Mujeres de Prosvita,Institución Cultural - Social,Ucraniana,4775–0226,,,ozp.prosvita@yahoo.com.ar,,Soler,5039,,,,,Palermo,Comuna 14,1425,C1425BXK
-58.4163293732731,-34.6127791064861,65,Representación Central  Ucrania,Institución Cultural - Social,Ucraniana,4552-9564 /1540395636,,http://www.rcucrania.com.ar/language/es/,mczinko@yahoo.com.ar; marusiazinko@yahoo.com.ar;  info@rcucrania.com.ar,,Maza,150,,,,,Almagro,Comuna 5,1206,C1206ACD
-58.4163463320809,-34.6127324478123,64,Asociación Ucraniana Renacimiento,Institución Cultural - Social,Ucraniana,4864 7831,,,constantinoholik@gmail.com,,Maza,150,,,,,Almagro,Comuna 5,1206,C1206ACD
-58.4216309175678,-34.6293965801545,171,Hermandad de la Iglesia Autocéfala Ortodoxa Ucrania del Patrocinio de la Virgen,Institución Religiosa,Ucraniana,4923-2629,,,,,Tarija,4063,,,,,Boedo,Comuna 5,1253,C1253ACO
-58.4819994313458,-34.6354633893332,182,Iglesia Greco Católica Ucrania Hermandad Santa Sofía de la,Institución Religiosa,Ucraniana,4671-4192 / 4674-2895,,,pokrov@ciudad.com.ar,,Ramón Falcón,3960,,,,,Velez Sarsfield,Comuna 10,1407,C1407GSN
-58.4279641957516,-34.5843020915266,516,"Asociación Ucrania de Cultura""PROSVITA""",Institución Cultural - Social,Ucraniana,4775-0226,4778-3088,www.prosvita.org,prosvita.argentina@gmail.com; jmdanylyszyn@gmail.com; mariodmytrow@yahoo.com.ar;maslukpedro@gmail.com,,Soler,5039,,,,,Palermo,Comuna 14,1425,C1425BXK
-58.479108760772,-34.6396531296954,371,Asociación Ucrania Plast Juvenil,Institución Cultural - Social,Ucraniana,,,www.plast.org.ar,,,José E Rodó,3868,,,,,Parque Avellaneda,Comuna 9,1407,C1407HDD
-58.4421473838378,-34.5683190609887,515,Consulado de Ucrania,Consulado,Ucraniana,4773-6137,,http://argentina.mfa.gov.ua/es,consulucrania@gmail.com,,Olleros,2169,,,,,Palermo,Comuna 14,1426,C1426CRM
-58.4640286807879,-34.6321529430126,126,Fundación Taras Shevchenko,Institución Cultural - Social,Ucraniana,,,,f_tshevchenko@ucrania.com,,Av. Juan B. Alberdi,2578,,2,C,,Flores,Comuna 7,1406,C1406GSO
-58.4420979649566,-34.5682804363704,550,Embajada de Ucrania,Embajada,Ucraniana,4775-3476,,http://argentina.mfa.gov.ua/es,emb_ar@mfa.gov.ua,,Olleros,2169,,,,,Palermo,Comuna 14,1426,C1426CRM
-58.3892491170633,-34.5982632090733,823,Casa de Uruguay,Institución Cultural - Social,Uruguaya,1531806452,,,comunicación@casadeuruguay.com.ar; jlarroyo@fibertel.com.ar,,Paraguay,1571,,,,,Recoleta,Comuna 2,1061,C1061ABC
-58.3892073523097,-34.5982593463029,822,Embajada de Uruguay,Embajada,Uruguaya,6009-4020,,,uruargentina@mrree.gub.uy,,Paraguay,1571,,,,,Recoleta,Comuna 2,1061,C1061ABC
-58.3947493027048,-34.6175259758247,328,Esuskal Echea,Institución Educativa,Vasca,4122-5150,,www.euskalechea.esc.edu.ar,info@euskalechea.org.ar,,Sarandí,735,,,,,Balvanera,Comuna 3,1222,C1222ACE
-58.3823764999954,-34.6133540578384,619,Centro Laurak Bat,Institución Cultural - Social,Vasca,4381-0682 / 1545331800 / 1565281794,,www.laurakbat.com.ar/,info@laurakbat.com.ar,,Av. Belgrano,1144,,,,,Monserrat,Comuna 1,1092,C1092AAY
-58.3787236125887,-34.6054666317306,681,Juan de Garay,Institución Cultural - Social,Vasca,4328-6906,,www.juandegaray.org.ar,fundacionjuandegaray@gmail.com,,Roque Saenz Peña,846,,1,,102,San Nicolas,Comuna 1,1035,C1035AAQ
-58.3970919373898,-34.6070132689265,327,Club Vasco Gure Echea,Institución Cultural - Social,Vasca,4953 8328,,,,,Tte. Juan D. Perón,2143,,,,,Balvanera,Comuna 3,1040,C1040AAG
-58.4182772947375,-34.6148657900178,62,Centro Navarro,Institución Cultural - Social,Vasca,4956-0399,,www.centronavarro.org.ar,,,Moreno,3682,,,,,Almagro,Comuna 5,1209,C1209ABR
-58.3796416877685,-34.6178542924078,147,EUSKALTZALEAK / Asociación Escuela de Lengua Vasca,Institución Cultural - Social,Vasca,4307-6308 / 1563063559,,,tdezavaleta@yahoo.com.ar; idiomavasco@gmail.com; euskaltzaleak@yahoo.com.ar,,Bernardo de Yrigoyen,826,,,,,Constitucion,Comuna 1,,
-58.3856844013416,-34.6124161290536,620,Centro Vasco Francés,Institución Cultural - Social,Vasca,4381-5415,,http://www.rvascofrances.com.ar/,,,Moreno,1370,,,,,Monserrat,Comuna 1,1091,C1091ABB
